date,year,month,day,day_of_year,station_id,station_name,basin,country,latitude,longitude,rainfall_mm,river_level_m,soil_moisture_percent,temperature_c,monsoon_season,flood_risk_score,flood_event_occurred,severity_level
2005-05-14,2005,5,14,134,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,235.1,12.82,98.0,29.7,1,0.9675,1,Critical (Red)
2005-05-14,2005,5,14,134,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,328.8,21.41,98.0,25.9,1,0.99,1,Critical (Red)
2005-05-14,2005,5,14,134,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,227.6,14.72,98.0,28.1,1,0.9603,1,Critical (Red)
2005-05-21,2005,5,21,141,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,270.9,12.81,98.0,26.3,1,0.9857,1,Critical (Red)
2005-05-21,2005,5,21,141,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,277.1,17.12,98.0,30.2,1,0.9878,1,Critical (Red)
2005-05-21,2005,5,21,141,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,138.6,7.79,61.9,27.0,1,0.7254,1,Severe (Orange)
2005-05-21,2005,5,21,141,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,186.3,11.65,89.6,26.6,1,0.9123,1,Severe (Orange)
2005-05-21,2005,5,21,141,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,176.6,8.92,94.7,29.5,1,0.8825,1,Severe (Orange)
2005-05-21,2005,5,21,141,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,397.0,23.68,98.0,26.6,1,0.99,1,Critical (Red)
2005-05-21,2005,5,21,141,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,332.6,22.96,98.0,28.0,1,0.99,1,Critical (Red)
2005-05-21,2005,5,21,141,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,622.9,57.43,98.0,26.1,1,0.99,1,Critical (Red)
2005-05-21,2005,5,21,141,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,209.7,20.18,82.9,28.3,1,0.9275,1,Critical (Red)
2005-05-21,2005,5,21,141,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,113.1,9.6,37.1,27.5,1,0.5267,0,Warning (Yellow)
2005-05-21,2005,5,21,141,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,134.2,7.93,54.9,26.8,1,0.6167,0,Warning (Yellow)
2005-05-21,2005,5,21,141,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,139.5,10.17,61.4,29.7,1,0.6805,0,Warning (Yellow)
2005-05-21,2005,5,21,141,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,278.5,14.96,98.0,27.8,1,0.9889,1,Critical (Red)
2005-05-21,2005,5,21,141,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,150.5,13.79,96.0,27.9,1,0.8315,1,Severe (Orange)
2005-05-21,2005,5,21,141,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,397.4,23.11,98.0,29.6,1,0.99,1,Critical (Red)
2005-05-28,2005,5,28,148,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,226.4,11.26,81.8,28.2,1,0.9534,1,Critical (Red)
2005-05-28,2005,5,28,148,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,240.1,15.55,96.7,25.6,1,0.9721,1,Critical (Red)
2005-05-28,2005,5,28,148,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,268.2,10.9,83.8,28.5,1,0.9815,1,Critical (Red)
2005-05-28,2005,5,28,148,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,306.3,15.73,98.0,26.9,1,0.99,1,Critical (Red)
2005-05-28,2005,5,28,148,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,346.5,14.44,98.0,26.6,1,0.99,1,Critical (Red)
2005-05-28,2005,5,28,148,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,198.6,14.03,98.0,25.0,1,0.9265,1,Critical (Red)
2005-05-28,2005,5,28,148,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,268.6,18.96,98.0,26.7,1,0.9827,1,Critical (Red)
2005-05-28,2005,5,28,148,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,309.8,33.31,95.8,26.1,1,0.99,1,Critical (Red)
2005-05-28,2005,5,28,148,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,233.7,22.45,81.0,27.4,1,0.9592,1,Critical (Red)
2005-05-28,2005,5,28,148,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,119.3,8.8,47.2,25.9,1,0.535,0,Warning (Yellow)
2005-05-28,2005,5,28,148,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,98.2,7.5,48.4,27.4,1,0.4471,0,Normal (Green)
2005-05-28,2005,5,28,148,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,299.4,16.56,98.0,25.6,1,0.99,1,Critical (Red)
2005-05-28,2005,5,28,148,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,469.0,21.56,98.0,24.1,1,0.99,1,Critical (Red)
2005-05-28,2005,5,28,148,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,177.7,15.6,89.4,25.8,1,0.9009,1,Severe (Orange)
2005-05-28,2005,5,28,148,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,330.8,18.57,98.0,26.4,1,0.99,1,Critical (Red)
2005-06-04,2005,6,4,155,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,310.2,14.76,91.3,30.5,1,0.99,1,Critical (Red)
2005-06-04,2005,6,4,155,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,192.4,13.3,77.7,29.3,1,0.9015,1,Severe (Orange)
2005-06-04,2005,6,4,155,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,176.4,8.35,74.1,30.5,1,0.8597,1,Severe (Orange)
2005-06-04,2005,6,4,155,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,262.9,13.12,97.7,31.0,1,0.9791,1,Critical (Red)
2005-06-04,2005,6,4,155,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,309.5,12.55,98.0,30.4,1,0.99,1,Critical (Red)
2005-06-04,2005,6,4,155,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,410.7,23.89,98.0,29.2,1,0.99,1,Critical (Red)
2005-06-04,2005,6,4,155,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,213.5,16.09,98.0,28.0,1,0.9423,1,Critical (Red)
2005-06-04,2005,6,4,155,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,315.1,32.61,98.0,28.3,1,0.99,1,Critical (Red)
2005-06-04,2005,6,4,155,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,124.3,16.34,68.8,27.4,1,0.6641,0,Warning (Yellow)
2005-06-04,2005,6,4,155,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,128.3,9.04,55.7,28.7,1,0.6036,0,Warning (Yellow)
2005-06-04,2005,6,4,155,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,189.0,11.12,59.0,27.6,1,0.8889,1,Severe (Orange)
2005-06-04,2005,6,4,155,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,283.7,15.52,91.8,31.5,1,0.9858,1,Critical (Red)
2005-06-04,2005,6,4,155,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,477.1,21.74,98.0,30.9,1,0.99,1,Critical (Red)
2005-06-04,2005,6,4,155,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,394.1,24.59,98.0,28.5,1,0.99,1,Critical (Red)
2005-06-04,2005,6,4,155,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,435.1,24.16,98.0,27.3,1,0.99,1,Critical (Red)
2005-06-11,2005,6,11,162,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,260.7,11.84,89.8,32.5,1,0.9769,1,Critical (Red)
2005-06-11,2005,6,11,162,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,275.8,17.82,98.0,29.8,1,0.9891,1,Critical (Red)
2005-06-11,2005,6,11,162,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,258.0,10.11,91.5,27.0,1,0.9755,1,Critical (Red)
2005-06-11,2005,6,11,162,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,279.6,14.69,98.0,30.0,1,0.9884,1,Critical (Red)
2005-06-11,2005,6,11,162,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,191.7,9.05,97.4,28.7,1,0.9085,1,Severe (Orange)
2005-06-11,2005,6,11,162,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,194.1,13.28,81.6,30.0,1,0.8943,1,Severe (Orange)
2005-06-11,2005,6,11,162,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,375.2,25.7,98.0,26.6,1,0.99,1,Critical (Red)
2005-06-11,2005,6,11,162,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,334.4,34.89,98.0,29.1,1,0.99,1,Critical (Red)
2005-06-11,2005,6,11,162,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,627.9,48.01,98.0,32.7,1,0.99,1,Critical (Red)
2005-06-11,2005,6,11,162,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,129.3,9.75,49.6,30.1,1,0.6263,0,Warning (Yellow)
2005-06-11,2005,6,11,162,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,247.8,12.44,78.5,26.7,1,0.9696,1,Critical (Red)
2005-06-11,2005,6,11,162,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,158.3,11.07,83.1,30.1,1,0.8122,1,Severe (Orange)
2005-06-11,2005,6,11,162,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,396.3,19.08,98.0,29.4,1,0.99,1,Critical (Red)
2005-06-11,2005,6,11,162,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,439.1,27.33,98.0,30.0,1,0.99,1,Critical (Red)
2005-06-11,2005,6,11,162,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,694.7,35.36,98.0,28.0,1,0.99,1,Critical (Red)
2005-06-18,2005,6,18,169,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,249.3,12.08,96.6,30.5,1,0.9765,1,Critical (Red)
2005-06-18,2005,6,18,169,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,360.2,20.56,98.0,30.5,1,0.99,1,Critical (Red)
2005-06-18,2005,6,18,169,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,296.4,12.08,94.4,30.0,1,0.99,1,Critical (Red)
2005-06-18,2005,6,18,169,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,221.4,11.79,92.2,31.4,1,0.9477,1,Critical (Red)
2005-06-18,2005,6,18,169,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,145.8,7.7,69.5,29.3,1,0.7212,1,Severe (Orange)
2005-06-18,2005,6,18,169,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,263.9,18.27,98.0,30.9,1,0.9857,1,Critical (Red)
2005-06-18,2005,6,18,169,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,660.8,39.45,98.0,28.6,1,0.99,1,Critical (Red)
2005-06-18,2005,6,18,169,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,245.7,28.68,87.6,30.9,1,0.9715,1,Critical (Red)
2005-06-18,2005,6,18,169,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,228.1,23.6,85.0,28.5,1,0.9637,1,Critical (Red)
2005-06-18,2005,6,18,169,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,149.8,10.57,52.4,27.7,1,0.7343,1,Severe (Orange)
2005-06-18,2005,6,18,169,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,174.5,10.12,60.7,30.1,1,0.8389,1,Severe (Orange)
2005-06-18,2005,6,18,169,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,380.7,19.74,98.0,29.5,1,0.99,1,Critical (Red)
2005-06-18,2005,6,18,169,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,253.5,13.42,98.0,32.1,1,0.9779,1,Critical (Red)
2005-06-18,2005,6,18,169,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,214.4,15.99,98.0,28.4,1,0.9474,1,Critical (Red)
2005-06-18,2005,6,18,169,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,185.9,12.99,82.2,28.0,1,0.8889,1,Severe (Orange)
2005-06-25,2005,6,25,176,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,206.0,10.46,82.5,30.2,1,0.9266,1,Critical (Red)
2005-06-25,2005,6,25,176,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,267.6,16.08,98.0,32.5,1,0.983,1,Critical (Red)
2005-06-25,2005,6,25,176,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,245.4,10.68,86.6,29.9,1,0.9739,1,Critical (Red)
2005-06-25,2005,6,25,176,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,122.2,8.83,65.2,29.6,1,0.6232,0,Warning (Yellow)
2005-06-25,2005,6,25,176,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,312.9,13.13,98.0,32.9,1,0.99,1,Critical (Red)
2005-06-25,2005,6,25,176,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,237.0,15.81,98.0,27.2,1,0.9678,1,Critical (Red)
2005-06-25,2005,6,25,176,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,217.9,17.5,90.5,31.5,1,0.9525,1,Critical (Red)
2005-06-25,2005,6,25,176,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,220.2,27.66,89.2,29.9,1,0.9562,1,Critical (Red)
2005-06-25,2005,6,25,176,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,246.0,22.54,77.6,28.0,1,0.9645,1,Critical (Red)
2005-06-25,2005,6,25,176,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,151.1,10.54,46.7,30.2,1,0.723,1,Severe (Orange)
2005-06-25,2005,6,25,176,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,208.9,11.32,63.0,30.2,1,0.921,1,Critical (Red)
2005-06-25,2005,6,25,176,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,241.7,15.03,98.0,29.3,1,0.974,1,Critical (Red)
2005-06-25,2005,6,25,176,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,432.0,20.14,98.0,30.3,1,0.99,1,Critical (Red)
2005-06-25,2005,6,25,176,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,397.3,25.73,98.0,27.2,1,0.99,1,Critical (Red)
2005-06-25,2005,6,25,176,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,405.5,23.14,98.0,30.2,1,0.99,1,Critical (Red)
2005-07-02,2005,7,2,183,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,131.0,7.49,78.6,31.5,1,0.6632,0,Warning (Yellow)
2005-07-02,2005,7,2,183,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,146.5,11.76,81.0,31.9,1,0.7873,1,Severe (Orange)
2005-07-02,2005,7,2,183,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,150.9,6.96,62.9,32.1,1,0.7129,1,Severe (Orange)
2005-07-02,2005,7,2,183,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,203.6,11.78,86.1,32.2,1,0.929,1,Critical (Red)
2005-07-02,2005,7,2,183,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,335.6,14.66,98.0,33.1,1,0.99,1,Critical (Red)
2005-07-02,2005,7,2,183,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,217.9,14.14,96.1,29.0,1,0.9428,1,Critical (Red)
2005-07-02,2005,7,2,183,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,443.7,29.28,98.0,30.6,1,0.99,1,Critical (Red)
2005-07-02,2005,7,2,183,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,287.0,33.47,90.3,29.6,1,0.99,1,Critical (Red)
2005-07-02,2005,7,2,183,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,163.5,19.01,77.4,30.6,1,0.8433,1,Severe (Orange)
2005-07-02,2005,7,2,183,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,125.9,9.49,52.4,31.6,1,0.6096,0,Warning (Yellow)
2005-07-02,2005,7,2,183,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,134.3,8.08,57.2,31.3,1,0.6322,0,Warning (Yellow)
2005-07-02,2005,7,2,183,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,265.1,15.54,98.0,29.0,1,0.983,1,Critical (Red)
2005-07-02,2005,7,2,183,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,221.5,12.32,98.0,31.3,1,0.9564,1,Critical (Red)
2005-07-02,2005,7,2,183,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,202.7,14.63,98.0,30.1,1,0.9238,1,Critical (Red)
2005-07-02,2005,7,2,183,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,197.0,12.84,98.0,29.9,1,0.9165,1,Severe (Orange)
2005-07-09,2005,7,9,190,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,155.4,8.8,72.8,31.1,1,0.7834,1,Severe (Orange)
2005-07-09,2005,7,9,190,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,226.1,13.71,98.0,32.9,1,0.953,1,Critical (Red)
2005-07-09,2005,7,9,190,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,171.3,8.23,82.0,29.7,1,0.8582,1,Severe (Orange)
2005-07-09,2005,7,9,190,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,130.2,9.32,61.4,33.4,1,0.6642,0,Warning (Yellow)
2005-07-09,2005,7,9,190,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,314.8,12.84,98.0,32.6,1,0.99,1,Critical (Red)
2005-07-09,2005,7,9,190,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,353.5,21.32,98.0,30.4,1,0.99,1,Critical (Red)
2005-07-09,2005,7,9,190,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,253.2,18.56,98.0,30.2,1,0.9772,1,Critical (Red)
2005-07-09,2005,7,9,190,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,321.3,34.84,98.0,29.9,1,0.99,1,Critical (Red)
2005-07-09,2005,7,9,190,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,149.6,18.62,74.8,31.9,1,0.8031,1,Severe (Orange)
2005-07-09,2005,7,9,190,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,169.6,11.35,55.9,31.0,1,0.8185,1,Severe (Orange)
2005-07-09,2005,7,9,190,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,153.7,9.48,52.8,29.1,1,0.7514,1,Severe (Orange)
2005-07-09,2005,7,9,190,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,178.1,12.08,88.8,30.1,1,0.8826,1,Severe (Orange)
2005-07-09,2005,7,9,190,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,1466.4,57.0,98.0,31.9,1,0.99,1,Critical (Red)
2005-07-09,2005,7,9,190,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,251.7,18.5,98.0,29.5,1,0.979,1,Critical (Red)
2005-07-09,2005,7,9,190,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,359.7,20.41,98.0,32.4,1,0.99,1,Critical (Red)
2005-07-16,2005,7,16,197,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,205.0,10.82,76.7,32.5,1,0.9272,1,Critical (Red)
2005-07-16,2005,7,16,197,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,145.9,10.67,88.0,31.0,1,0.7633,1,Severe (Orange)
2005-07-16,2005,7,16,197,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,215.7,9.95,87.5,29.4,1,0.9525,1,Critical (Red)
2005-07-16,2005,7,16,197,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,153.2,9.65,67.7,28.9,1,0.7605,1,Severe (Orange)
2005-07-16,2005,7,16,197,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,265.9,12.41,98.0,30.6,1,0.986,1,Critical (Red)
2005-07-16,2005,7,16,197,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,160.5,12.63,84.0,29.8,1,0.8283,1,Severe (Orange)
2005-07-16,2005,7,16,197,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,424.7,27.1,98.0,29.9,1,0.99,1,Critical (Red)
2005-07-16,2005,7,16,197,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,206.5,25.95,85.3,30.7,1,0.9348,1,Critical (Red)
2005-07-16,2005,7,16,197,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,242.4,23.11,82.6,32.9,1,0.9673,1,Critical (Red)
2005-07-16,2005,7,16,197,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,132.9,9.63,54.2,30.7,1,0.6447,0,Warning (Yellow)
2005-07-16,2005,7,16,197,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,251.5,12.56,75.9,30.3,1,0.9711,1,Critical (Red)
2005-07-16,2005,7,16,197,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,191.4,12.71,93.7,32.9,1,0.9162,1,Severe (Orange)
2005-07-16,2005,7,16,197,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,247.5,12.51,98.0,28.3,1,0.9706,1,Critical (Red)
2005-07-16,2005,7,16,197,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,334.4,21.79,98.0,29.9,1,0.99,1,Critical (Red)
2005-07-16,2005,7,16,197,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,405.3,21.64,98.0,30.7,1,0.99,1,Critical (Red)
2005-07-23,2005,7,23,204,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,141.8,8.2,64.3,31.1,1,0.6983,0,Warning (Yellow)
2005-07-23,2005,7,23,204,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,326.4,19.73,98.0,29.0,1,0.99,1,Critical (Red)
2005-07-23,2005,7,23,204,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,262.5,11.05,90.8,29.7,1,0.9823,1,Critical (Red)
2005-07-23,2005,7,23,204,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,163.2,9.71,76.3,29.5,1,0.8042,1,Severe (Orange)
2005-07-23,2005,7,23,204,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,169.3,9.58,76.2,31.0,1,0.8666,1,Severe (Orange)
2005-07-23,2005,7,23,204,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,296.0,19.75,98.0,30.8,1,0.99,1,Critical (Red)
2005-07-23,2005,7,23,204,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,306.0,21.57,98.0,32.9,1,0.99,1,Critical (Red)
2005-07-23,2005,7,23,204,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,128.7,19.2,85.3,30.8,1,0.7013,1,Severe (Orange)
2005-07-23,2005,7,23,204,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,186.8,19.51,79.2,31.4,1,0.8905,1,Severe (Orange)
2005-07-23,2005,7,23,204,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,107.0,9.57,43.9,31.6,1,0.5241,0,Warning (Yellow)
